interval_start,demand,air_con
2023-06-01 02:35,0.1815299999999988,0.0049933333333332
2023-06-01 02:40,0.0934733333333328,0.0049733333333328
2023-06-01 02:45,0.0927866666666664,0.0050033333333328
2023-06-01 02:50,0.09222999999999959,0.0049733333333328
2023-06-01 02:55,0.47325333333333236,0.0050599999999992
2023-06-01 03:00,0.0953633333333328,0.005016666666666
2023-06-01 03:05,0.1411099999999992,0.0050866666666655996
2023-06-01 03:10,0.22982333333333277,0.0051066666666659995
2023-06-01 03:15,0.22923666666666603,0.0051099999999996
2023-06-01 03:20,0.1541499999999996,0.0051266666666664
2023-06-01 03:25,0.0912033333333324,0.0050999999999999995
2023-06-01 03:30,0.0900999999999996,0.0050299999999992
2023-06-01 03:35,0.08616999999999961,0.0050066666666664
2023-06-01 03:40,0.054686666666666404,0.0050133333333324
2023-06-01 03:45,0.0188633333333328,0.0050099999999988
2023-06-01 03:50,0.0901166666666664,0.0050133333333324
2023-06-01 03:55,0.5448133333333331,0.0051099999999996
2023-06-01 04:00,0.1529066666666664,0.0050066666666664
2023-06-01 04:05,0.0573399999999996,0.0049999999999992
2023-06-01 04:10,0.0184399999999992,0.0049733333333328
2023-06-01 04:15,0.01821,0.0049633333333332
2023-06-01 04:20,0.0200633333333328,0.004986666666666
2023-06-01 04:25,0.0211966666666656,0.0049999999999992
2023-06-01 04:30,0.0245933333333328,0.0050266666666656
2023-06-01 04:35,0.0954199999999992,0.0050299999999992
2023-06-01 04:40,0.1536833333333328,0.0050599999999992
2023-06-01 04:45,0.1532366666666664,0.0050599999999992
2023-06-01 04:50,0.040753333333333204,0.005046666666666
2023-06-01 04:55,0.40395999999999965,0.0050733333333324
2023-06-01 05:00,0.0182333333333328,0.004986666666666
2023-06-01 05:05,0.018186666666666,0.004986666666666
2023-06-01 05:10,0.018163333333333198,0.0050066666666664
2023-06-01 05:15,0.018306666666666,0.0050033333333328
2023-06-01 05:20,0.10552333333333319,0.0050066666666664
2023-06-01 05:25,0.153096666666666,0.0050133333333324
2023-06-01 05:30,0.1521499999999992,0.0050099999999988
2023-06-01 05:35,0.0424066666666656,0.0049799999999988
2023-06-01 05:40,0.53718,0.43333999999999917
2023-06-01 05:45,0.9082099999999991,0.8043366666666659
2023-06-01 05:50,1.4481233333333328,0.9553966666666657
2023-06-01 05:55,1.1734399999999994,1.035696666666666
2023-06-01 06:00,2.0792966666666666,0.3379199999999988
2023-06-01 06:05,3.4205566666666667,0.8111799999999996
2023-06-01 06:10,1.7875666666666659,0.5981233333333332
2023-06-01 06:15,0.9528099999999995,0.6155866666666656
2023-06-01 06:20,1.120116666666666,0.9786133333333332
2023-06-01 06:25,1.0371866666666665,0.9041399999999999
2023-06-01 06:30,1.4217733333333333,0.921876666666666
2023-06-01 06:35,1.0508499999999996,0.9195033333333323
2023-06-01 06:40,0.9873699999999996,0.8505333333333325
